,game,model,experiment,episode,metric,value
1528,textmapworld,agent_core_tools_qwen3,large,episode_00022,stopped,
1529,textmapworld,agent_core_tools_qwen3,large,episode_00022,turns_limit,
1530,textmapworld,agent_core_tools_qwen3,large,episode_00022,loops,
1531,textmapworld,agent_core_tools_qwen3,large,episode_00022,number_visited,
1532,textmapworld,agent_core_tools_qwen3,large,episode_00022,seen,
1533,textmapworld,agent_core_tools_qwen3,large,episode_00022,efficiency,
1534,textmapworld,agent_core_tools_qwen3,large,episode_00022,exploration,
1535,textmapworld,agent_core_tools_qwen3,large,episode_00022,Main Score,
1536,textmapworld,agent_core_tools_qwen3,large,episode_00023,Aborted,1.0
1537,textmapworld,agent_core_tools_qwen3,large,episode_00023,Success,0.0
1538,textmapworld,agent_core_tools_qwen3,large,episode_00023,Lose,0.0
1539,textmapworld,agent_core_tools_qwen3,large,episode_00023,moves,
1540,textmapworld,agent_core_tools_qwen3,large,episode_00023,valid_moves,
1541,textmapworld,agent_core_tools_qwen3,large,episode_00023,invalid_moves,
1542,textmapworld,agent_core_tools_qwen3,large,episode_00023,stopped,
1543,textmapworld,agent_core_tools_qwen3,large,episode_00023,turns_limit,
1544,textmapworld,agent_core_tools_qwen3,large,episode_00023,loops,
1545,textmapworld,agent_core_tools_qwen3,large,episode_00023,number_visited,
1546,textmapworld,agent_core_tools_qwen3,large,episode_00023,seen,
1547,textmapworld,agent_core_tools_qwen3,large,episode_00023,efficiency,
1548,textmapworld,agent_core_tools_qwen3,large,episode_00023,exploration,
1549,textmapworld,agent_core_tools_qwen3,large,episode_00023,Main Score,
1550,textmapworld,agent_core_tools_qwen3,large,episode_00024,Success,0.0
1551,textmapworld,agent_core_tools_qwen3,large,episode_00024,Aborted,0.0
1552,textmapworld,agent_core_tools_qwen3,large,episode_00024,Lose,1.0
1553,textmapworld,agent_core_tools_qwen3,large,episode_00024,moves,6.0
1554,textmapworld,agent_core_tools_qwen3,large,episode_00024,valid_moves,6.0
1555,textmapworld,agent_core_tools_qwen3,large,episode_00024,invalid_moves,0.0
1556,textmapworld,agent_core_tools_qwen3,large,episode_00024,stopped,1.0
1557,textmapworld,agent_core_tools_qwen3,large,episode_00024,turns_limit,0.0
1558,textmapworld,agent_core_tools_qwen3,large,episode_00024,loops,0.0
1559,textmapworld,agent_core_tools_qwen3,large,episode_00024,number_visited,4.0
1560,textmapworld,agent_core_tools_qwen3,large,episode_00024,seen,6.0
1561,textmapworld,agent_core_tools_qwen3,large,episode_00024,efficiency,66.66666666666666
1562,textmapworld,agent_core_tools_qwen3,large,episode_00024,exploration,50.0
1563,textmapworld,agent_core_tools_qwen3,large,episode_00024,Main Score,57.14285714285714
1564,textmapworld,agent_core_tools_qwen3,large,episode_00025,Aborted,1.0
1565,textmapworld,agent_core_tools_qwen3,large,episode_00025,Success,0.0
1566,textmapworld,agent_core_tools_qwen3,large,episode_00025,Lose,0.0
1567,textmapworld,agent_core_tools_qwen3,large,episode_00025,moves,
1568,textmapworld,agent_core_tools_qwen3,large,episode_00025,valid_moves,
1569,textmapworld,agent_core_tools_qwen3,large,episode_00025,invalid_moves,
1570,textmapworld,agent_core_tools_qwen3,large,episode_00025,stopped,
1571,textmapworld,agent_core_tools_qwen3,large,episode_00025,turns_limit,
1572,textmapworld,agent_core_tools_qwen3,large,episode_00025,loops,
1573,textmapworld,agent_core_tools_qwen3,large,episode_00025,number_visited,
1574,textmapworld,agent_core_tools_qwen3,large,episode_00025,seen,
1575,textmapworld,agent_core_tools_qwen3,large,episode_00025,efficiency,
1576,textmapworld,agent_core_tools_qwen3,large,episode_00025,exploration,
1577,textmapworld,agent_core_tools_qwen3,large,episode_00025,Main Score,
1578,textmapworld,agent_core_tools_qwen3,large,episode_00026,Success,0.0
1579,textmapworld,agent_core_tools_qwen3,large,episode_00026,Aborted,0.0
1580,textmapworld,agent_core_tools_qwen3,large,episode_00026,Lose,1.0
1581,textmapworld,agent_core_tools_qwen3,large,episode_00026,moves,6.0
1582,textmapworld,agent_core_tools_qwen3,large,episode_00026,valid_moves,6.0
1583,textmapworld,agent_core_tools_qwen3,large,episode_00026,invalid_moves,0.0
1584,textmapworld,agent_core_tools_qwen3,large,episode_00026,stopped,1.0
1585,textmapworld,agent_core_tools_qwen3,large,episode_00026,turns_limit,0.0
1586,textmapworld,agent_core_tools_qwen3,large,episode_00026,loops,0.0
1587,textmapworld,agent_core_tools_qwen3,large,episode_00026,number_visited,4.0
1588,textmapworld,agent_core_tools_qwen3,large,episode_00026,seen,6.0
1589,textmapworld,agent_core_tools_qwen3,large,episode_00026,efficiency,33.33333333333333
1590,textmapworld,agent_core_tools_qwen3,large,episode_00026,exploration,50.0
1591,textmapworld,agent_core_tools_qwen3,large,episode_00026,Main Score,40.0
1592,textmapworld,agent_core_tools_qwen3,large,episode_00027,Aborted,1.0
1593,textmapworld,agent_core_tools_qwen3,large,episode_00027,Success,0.0
1594,textmapworld,agent_core_tools_qwen3,large,episode_00027,Lose,0.0
1595,textmapworld,agent_core_tools_qwen3,large,episode_00027,moves,
1596,textmapworld,agent_core_tools_qwen3,large,episode_00027,valid_moves,
1597,textmapworld,agent_core_tools_qwen3,large,episode_00027,invalid_moves,
1598,textmapworld,agent_core_tools_qwen3,large,episode_00027,stopped,
1599,textmapworld,agent_core_tools_qwen3,large,episode_00027,turns_limit,
1600,textmapworld,agent_core_tools_qwen3,large,episode_00027,loops,
1601,textmapworld,agent_core_tools_qwen3,large,episode_00027,number_visited,
1602,textmapworld,agent_core_tools_qwen3,large,episode_00027,seen,
1603,textmapworld,agent_core_tools_qwen3,large,episode_00027,efficiency,
1604,textmapworld,agent_core_tools_qwen3,large,episode_00027,exploration,
1605,textmapworld,agent_core_tools_qwen3,large,episode_00027,Main Score,
1606,textmapworld,agent_core_tools_qwen3,large,episode_00028,Aborted,1.0
1607,textmapworld,agent_core_tools_qwen3,large,episode_00028,Success,0.0
1608,textmapworld,agent_core_tools_qwen3,large,episode_00028,Lose,0.0
1609,textmapworld,agent_core_tools_qwen3,large,episode_00028,moves,
1610,textmapworld,agent_core_tools_qwen3,large,episode_00028,valid_moves,
1611,textmapworld,agent_core_tools_qwen3,large,episode_00028,invalid_moves,
1612,textmapworld,agent_core_tools_qwen3,large,episode_00028,stopped,
1613,textmapworld,agent_core_tools_qwen3,large,episode_00028,turns_limit,
1614,textmapworld,agent_core_tools_qwen3,large,episode_00028,loops,
1615,textmapworld,agent_core_tools_qwen3,large,episode_00028,number_visited,
1616,textmapworld,agent_core_tools_qwen3,large,episode_00028,seen,
1617,textmapworld,agent_core_tools_qwen3,large,episode_00028,efficiency,
1618,textmapworld,agent_core_tools_qwen3,large,episode_00028,exploration,
1619,textmapworld,agent_core_tools_qwen3,large,episode_00028,Main Score,
1620,textmapworld,agent_core_tools_qwen3,large,episode_00029,Aborted,1.0
1621,textmapworld,agent_core_tools_qwen3,large,episode_00029,Success,0.0
1622,textmapworld,agent_core_tools_qwen3,large,episode_00029,Lose,0.0
1623,textmapworld,agent_core_tools_qwen3,large,episode_00029,moves,
1624,textmapworld,agent_core_tools_qwen3,large,episode_00029,valid_moves,
1625,textmapworld,agent_core_tools_qwen3,large,episode_00029,invalid_moves,
1626,textmapworld,agent_core_tools_qwen3,large,episode_00029,stopped,
1627,textmapworld,agent_core_tools_qwen3,large,episode_00029,turns_limit,
1628,textmapworld,agent_core_tools_qwen3,large,episode_00029,loops,
1629,textmapworld,agent_core_tools_qwen3,large,episode_00029,number_visited,
1630,textmapworld,agent_core_tools_qwen3,large,episode_00029,seen,
1631,textmapworld,agent_core_tools_qwen3,large,episode_00029,efficiency,
1632,textmapworld,agent_core_tools_qwen3,large,episode_00029,exploration,
1633,textmapworld,agent_core_tools_qwen3,large,episode_00029,Main Score,
1634,textmapworld,agent_core_tools_qwen3,large,episode_00030,Aborted,1.0
1635,textmapworld,agent_core_tools_qwen3,large,episode_00030,Success,0.0
1636,textmapworld,agent_core_tools_qwen3,large,episode_00030,Lose,0.0
1637,textmapworld,agent_core_tools_qwen3,large,episode_00030,moves,
1638,textmapworld,agent_core_tools_qwen3,large,episode_00030,valid_moves,
1639,textmapworld,agent_core_tools_qwen3,large,episode_00030,invalid_moves,
1640,textmapworld,agent_core_tools_qwen3,large,episode_00030,stopped,
1641,textmapworld,agent_core_tools_qwen3,large,episode_00030,turns_limit,
1642,textmapworld,agent_core_tools_qwen3,large,episode_00030,loops,
1643,textmapworld,agent_core_tools_qwen3,large,episode_00030,number_visited,
1644,textmapworld,agent_core_tools_qwen3,large,episode_00030,seen,
1645,textmapworld,agent_core_tools_qwen3,large,episode_00030,efficiency,
1646,textmapworld,agent_core_tools_qwen3,large,episode_00030,exploration,
1647,textmapworld,agent_core_tools_qwen3,large,episode_00030,Main Score,
1648,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,Aborted,1.0
1649,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,Success,0.0
1650,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,Lose,0.0
1651,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,moves,
1652,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,valid_moves,
1653,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,invalid_moves,
1654,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,stopped,
1655,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,turns_limit,
1656,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,loops,
1657,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,number_visited,
1658,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,seen,
1659,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,efficiency,
1660,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,exploration,
1661,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00041,Main Score,
1662,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,Aborted,1.0
1663,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,Success,0.0
1664,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,Lose,0.0
1665,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,moves,
1666,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,valid_moves,
1667,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,invalid_moves,
1668,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,stopped,
1669,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,turns_limit,
1670,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,loops,
1671,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,number_visited,
1672,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,seen,
1673,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,efficiency,
1674,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,exploration,
1675,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00042,Main Score,
1676,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,Success,0.0
1677,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,Aborted,0.0
1678,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,Lose,1.0
1679,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,moves,14.0
1680,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,valid_moves,14.0
1681,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,invalid_moves,0.0
1682,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,stopped,1.0
1683,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,turns_limit,0.0
1684,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,loops,0.0
1685,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,number_visited,7.0
1686,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,seen,8.0
1687,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,efficiency,71.42857142857143
1688,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,exploration,87.5
1689,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00043,Main Score,78.65168539325842
1690,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,Aborted,1.0
1691,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,Success,0.0
1692,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,Lose,0.0
1693,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,moves,
1694,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,valid_moves,
1695,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,invalid_moves,
1696,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,stopped,
1697,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,turns_limit,
1698,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,loops,
1699,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,number_visited,
1700,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,seen,
1701,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,efficiency,
1702,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,exploration,
1703,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00044,Main Score,
1704,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,Aborted,1.0
1705,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,Success,0.0
1706,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,Lose,0.0
1707,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,moves,
1708,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,valid_moves,
1709,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,invalid_moves,
1710,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,stopped,
1711,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,turns_limit,
1712,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,loops,
1713,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,number_visited,
1714,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,seen,
1715,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,efficiency,
1716,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,exploration,
1717,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00045,Main Score,
1718,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,Aborted,1.0
1719,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,Success,0.0
1720,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,Lose,0.0
1721,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,moves,
1722,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,valid_moves,
1723,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,invalid_moves,
1724,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,stopped,
1725,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,turns_limit,
1726,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,loops,
1727,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,number_visited,
1728,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,seen,
1729,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,efficiency,
1730,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,exploration,
1731,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00046,Main Score,
1732,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,Aborted,1.0
1733,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,Success,0.0
1734,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,Lose,0.0
1735,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,moves,
1736,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,valid_moves,
1737,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,invalid_moves,
1738,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,stopped,
1739,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,turns_limit,
1740,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,loops,
1741,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,number_visited,
1742,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,seen,
1743,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,efficiency,
1744,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,exploration,
1745,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00047,Main Score,
1746,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,Aborted,1.0
1747,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,Success,0.0
1748,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,Lose,0.0
1749,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,moves,
1750,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,valid_moves,
1751,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,invalid_moves,
1752,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,stopped,
1753,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,turns_limit,
1754,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,loops,
1755,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,number_visited,
1756,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,seen,
1757,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,efficiency,
1758,textmapworld,agent_core_tools_qwen3,large_cycle,episode_00048,exploration,
